CROWN_FIRE_SPOTTING_PERCENT_MIN,CROWN_FIRE_SPOTTING_PERCENT_MAX,ENABLE_SURFACE_FIRE_SPOTTING,GLOBAL_SURFACE_FIRE_SPOTTING_PERCENT_MIN,GLOBAL_SURFACE_FIRE_SPOTTING_PERCENT_MAX,CRITICAL_SPOTTING_FIRELINE_INTENSITY,SPOTTING_DISTRIBUTION_TYPE,MEAN_SPOTTING_DIST_MIN,MEAN_SPOTTING_DIST_MAX,NORMALIZED_SPOTTING_DIST_VARIANCE_MIN,NORMALIZED_SPOTTING_DIST_VARIANCE_MAX,SPOT_WS_EXP_LO,SPOT_WS_EXP_HI,SPOT_FLIN_EXP_LO,SPOT_FLIN_EXP_HI,NEMBERS_MIN,NEMBERS_MAX_LO,NEMBERS_MAX_HI,PIGN_MIN,PIGN_MAX,INPUT_DIR,WIND_SPEED,WIND_DIRECTION,CROWN_FIRE_MODEL,CC,CBH,CBD,CH,Run Number
0.6,0.7,.TRUE.,0.1,0.4,2223.0,'LOGNORMAL',95.0,154.0,2.0,3.0,0.3,0.7,0.2,0.4,1,1,2,20.0,46.0,inputs-500M,8.7,-30.5,0,-0.04,4.75,-6.47,0.09,557
0.6,0.7,.TRUE.,0.4,0.6,187.0,'LOGNORMAL',29.0,103.0,1.0,2.0,0.3,0.5,0.2,0.6,1,1,2,25.0,82.0,inputs,11.9,-25.0,0,-0.03,4.02,-0.03,0.18,558
0.2,0.3,.TRUE.,0.5,0.6,1505.0,'LOGNORMAL',66.0,69.0,2.0,3.0,0.3,0.4,0.5,0.5,1,1,2,18.0,91.0,inputs-1000M,4.9,191.2,1,0.01,4.76,0.04,1.08,559
0.7,0.7,.TRUE.,0.3,0.3,168.0,'LOGNORMAL',194.0,195.0,2.0,2.0,0.4,0.6,0.5,0.7,1,1,1,28.0,61.0,inputs-1000M,5.6,-111.7,1,0.01,1.75,0.06,4.19,560
0.4,0.7,.TRUE.,0.2,0.4,949.0,'LOGNORMAL',8.0,173.0,1.0,3.0,0.4,0.6,0.4,0.5,1,1,2,15.0,92.0,inputs,9.0,296.2,0,0.09,-4.24,-3.81,-0.0,561
0.4,0.5,.TRUE.,0.3,0.6,769.0,'LOGNORMAL',151.0,153.0,2.0,2.0,0.1,0.2,0.1,0.3,1,1,1,30.0,57.0,inputs-500M,11.0,-38.9,0,-0.04,-1.06,-0.69,0.05,562
0.4,0.5,.TRUE.,0.7,0.7,1320.0,'LOGNORMAL',33.0,98.0,2.0,2.0,0.2,0.4,0.4,0.5,1,1,2,35.0,36.0,inputs,1.1,-277.3,1,0.07,4.44,0.04,6.48,563
0.5,0.5,.TRUE.,0.1,0.2,483.0,'LOGNORMAL',57.0,195.0,1.0,3.0,0.2,0.2,0.5,0.6,2,2,2,40.0,73.0,inputs-1000M,14.4,148.7,0,0.0,3.76,-5.55,-0.03,564
0.4,0.4,.TRUE.,0.2,0.5,2128.0,'LOGNORMAL',171.0,194.0,1.0,2.0,0.1,0.4,0.4,0.6,1,1,2,12.0,51.0,inputs-1000M,5.6,359.1,0,0.08,-3.76,0.05,2.04,565
0.7,0.8,.TRUE.,0.2,0.3,1208.0,'LOGNORMAL',80.0,127.0,2.0,3.0,0.1,0.6,0.2,0.6,1,1,2,11.0,51.0,inputs-500M,11.9,-336.2,0,0.05,-1.11,-6.46,-0.01,566
0.4,0.7,.TRUE.,0.5,0.5,733.0,'LOGNORMAL',119.0,150.0,2.0,2.0,0.5,0.7,0.3,0.4,1,1,2,10.0,19.0,inputs-500M,16.6,-176.7,0,0.09,-3.13,-4.29,-0.0,567
0.3,0.5,.TRUE.,0.3,0.4,2022.0,'LOGNORMAL',86.0,102.0,1.0,2.0,0.1,0.5,0.5,0.5,1,1,2,7.0,15.0,inputs-1000M,2.5,254.5,1,0.03,2.16,-4.94,-0.08,568
0.1,0.1,.TRUE.,0.2,0.3,2344.0,'LOGNORMAL',7.0,70.0,2.0,3.0,0.2,0.2,0.2,0.6,1,1,1,6.0,77.0,inputs-1000M,4.9,-49.2,1,0.03,-0.39,0.08,4.68,569
0.1,0.7,.TRUE.,0.6,0.6,702.0,'LOGNORMAL',142.0,182.0,2.0,3.0,0.1,0.2,0.6,0.6,1,1,2,38.0,73.0,inputs-1000M,18.2,-254.6,0,-0.09,-2.65,-6.17,0.09,570
0.1,0.1,.TRUE.,0.5,0.7,1708.0,'LOGNORMAL',59.0,157.0,1.0,3.0,0.3,0.4,0.2,0.6,1,1,2,24.0,85.0,inputs-1000M,4.7,-255.1,0,-0.01,-3.92,-5.28,0.02,571
0.1,0.4,.TRUE.,0.5,0.6,2985.0,'LOGNORMAL',25.0,127.0,2.0,3.0,0.5,0.6,0.5,0.6,1,1,2,19.0,42.0,inputs-1000M,1.5,81.5,0,-0.06,1.54,-0.1,5.09,572
0.2,0.7,.TRUE.,0.6,0.7,2201.0,'LOGNORMAL',135.0,146.0,2.0,3.0,0.2,0.4,0.4,0.4,1,1,2,20.0,93.0,inputs,14.8,-88.2,1,0.06,-1.18,-0.08,0.24,573
0.5,0.7,.TRUE.,0.1,0.4,661.0,'LOGNORMAL',178.0,183.0,1.0,2.0,0.3,0.5,0.2,0.3,2,2,2,54.0,87.0,inputs-500M,18.0,-314.8,1,-0.07,-0.75,0.03,4.33,574
0.1,0.6,.TRUE.,0.3,0.5,2435.0,'LOGNORMAL',58.0,171.0,2.0,2.0,0.3,0.3,0.4,0.5,2,2,2,11.0,37.0,inputs-500M,13.2,-57.5,1,0.06,-3.64,-0.02,0.9,575
0.1,0.7,.TRUE.,0.5,0.5,148.0,'LOGNORMAL',8.0,131.0,1.0,2.0,0.3,0.4,0.3,0.7,1,1,2,48.0,81.0,inputs-500M,2.2,-69.3,0,0.09,4.25,-6.69,-0.07,576
0.3,0.6,.TRUE.,0.2,0.2,1924.0,'LOGNORMAL',9.0,115.0,2.0,2.0,0.4,0.4,0.7,0.7,1,1,2,37.0,51.0,inputs-1000M,7.1,29.4,1,-0.04,-0.15,-0.02,4.91,577
0.4,0.4,.TRUE.,0.6,0.7,672.0,'LOGNORMAL',33.0,76.0,1.0,3.0,0.5,0.6,0.3,0.6,1,1,1,70.0,98.0,inputs-500M,4.2,-95.1,0,0.02,-2.44,-0.05,5.5,578
0.4,0.6,.TRUE.,0.2,0.7,2964.0,'LOGNORMAL',102.0,110.0,1.0,3.0,0.4,0.4,0.1,0.6,1,1,2,15.0,17.0,inputs-500M,3.8,-221.5,0,0.02,2.22,-0.01,4.57,579
0.6,0.6,.TRUE.,0.3,0.6,1065.0,'LOGNORMAL',123.0,160.0,1.0,3.0,0.3,0.6,0.3,0.5,1,1,1,18.0,42.0,inputs-500M,13.4,342.4,1,-0.03,-3.84,-3.38,-0.01,580
0.5,0.6,.TRUE.,0.3,0.7,2345.0,'LOGNORMAL',24.0,163.0,1.0,3.0,0.3,0.3,0.2,0.2,1,1,1,28.0,39.0,inputs-500M,0.7,-297.2,1,0.01,-3.95,-0.04,6.38,581
0.2,0.5,.TRUE.,0.1,0.3,1429.0,'LOGNORMAL',59.0,97.0,2.0,3.0,0.4,0.6,0.2,0.3,1,1,2,7.0,60.0,inputs-500M,10.4,84.7,1,0.02,0.88,-3.36,-0.07,582
0.5,0.5,.TRUE.,0.3,0.5,2629.0,'LOGNORMAL',25.0,172.0,1.0,3.0,0.3,0.6,0.2,0.4,1,1,2,34.0,98.0,inputs-500M,15.1,-2.6,1,0.08,2.74,-6.89,-0.06,583
0.6,0.6,.TRUE.,0.3,0.6,177.0,'LOGNORMAL',2.0,111.0,1.0,2.0,0.5,0.6,0.3,0.5,1,1,2,18.0,24.0,inputs,11.3,283.0,0,-0.01,-2.89,-1.69,-0.04,584
0.5,0.5,.TRUE.,0.1,0.2,780.0,'LOGNORMAL',80.0,90.0,2.0,2.0,0.4,0.4,0.3,0.5,2,2,2,25.0,87.0,inputs,8.5,-351.1,1,-0.05,4.84,0.03,6.42,585
0.2,0.3,.TRUE.,0.3,0.4,282.0,'LOGNORMAL',140.0,188.0,2.0,3.0,0.2,0.6,0.4,0.7,2,2,2,43.0,63.0,inputs,10.1,85.6,0,0.02,-1.68,-5.05,0.02,586
0.7,0.8,.TRUE.,0.2,0.4,364.0,'LOGNORMAL',33.0,129.0,2.0,3.0,0.3,0.6,0.4,0.6,2,2,2,50.0,99.0,inputs-500M,14.0,124.1,1,0.02,1.66,-1.57,0.08,587
0.3,0.6,.TRUE.,0.1,0.6,1069.0,'LOGNORMAL',187.0,197.0,1.0,3.0,0.2,0.5,0.1,0.4,1,1,2,27.0,70.0,inputs-500M,11.0,-202.1,0,-0.05,4.14,-0.1,4.73,588
0.2,0.6,.TRUE.,0.5,0.6,2744.0,'LOGNORMAL',18.0,129.0,1.0,2.0,0.2,0.3,0.4,0.5,1,1,2,23.0,83.0,inputs,13.9,273.4,0,-0.02,-2.86,-0.0,5.28,589
0.3,0.5,.TRUE.,0.1,0.2,2277.0,'LOGNORMAL',51.0,61.0,2.0,2.0,0.3,0.6,0.3,0.6,1,1,1,17.0,66.0,inputs,2.1,-55.8,1,0.08,-2.54,-4.65,-0.03,590
0.4,0.5,.TRUE.,0.1,0.4,1388.0,'LOGNORMAL',104.0,131.0,2.0,3.0,0.5,0.5,0.3,0.4,2,2,2,53.0,66.0,inputs-500M,3.2,231.0,1,-0.04,4.71,0.04,0.96,591
0.6,0.8,.TRUE.,0.3,0.6,1807.0,'LOGNORMAL',34.0,83.0,2.0,3.0,0.6,0.6,0.2,0.4,1,1,2,79.0,99.0,inputs-1000M,0.9,164.1,0,0.04,-2.06,-0.09,3.96,592
0.4,0.5,.TRUE.,0.5,0.7,1595.0,'LOGNORMAL',6.0,86.0,2.0,3.0,0.1,0.5,0.3,0.4,1,1,2,31.0,58.0,inputs,2.9,88.1,1,0.06,4.4,-3.59,0.09,593
0.2,0.4,.TRUE.,0.1,0.5,1031.0,'LOGNORMAL',130.0,198.0,2.0,2.0,0.2,0.6,0.2,0.4,2,2,2,76.0,92.0,inputs-1000M,7.7,-126.5,0,-0.07,-0.26,-0.06,6.02,594
0.6,0.7,.TRUE.,0.3,0.3,1872.0,'LOGNORMAL',12.0,157.0,2.0,2.0,0.4,0.6,0.2,0.3,1,1,2,66.0,76.0,inputs-500M,1.1,-224.9,1,-0.06,3.49,-2.96,-0.1,595
0.4,0.7,.TRUE.,0.5,0.5,725.0,'LOGNORMAL',80.0,124.0,1.0,3.0,0.1,0.5,0.4,0.4,2,2,2,25.0,30.0,inputs-1000M,17.0,134.2,0,-0.01,-2.21,0.06,0.13,596
0.1,0.4,.TRUE.,0.4,0.4,1583.0,'LOGNORMAL',22.0,89.0,2.0,3.0,0.1,0.6,0.3,0.4,1,1,2,3.0,16.0,inputs-1000M,9.2,264.8,1,0.1,-1.11,-0.03,4.46,597
0.2,0.6,.TRUE.,0.2,0.4,2918.0,'LOGNORMAL',132.0,176.0,2.0,3.0,0.5,0.6,0.1,0.2,2,2,2,74.0,85.0,inputs-500M,12.3,307.5,1,0.05,-3.45,-4.37,0.06,598
0.3,0.6,.TRUE.,0.5,0.7,810.0,'LOGNORMAL',14.0,87.0,2.0,2.0,0.3,0.6,0.1,0.5,1,1,2,29.0,39.0,inputs,14.6,226.0,1,-0.1,-1.81,-0.07,3.78,599
0.6,0.6,.TRUE.,0.4,0.7,2973.0,'LOGNORMAL',91.0,174.0,1.0,3.0,0.2,0.7,0.2,0.5,2,2,2,34.0,45.0,inputs,13.2,-66.2,1,0.07,-2.05,-4.67,0.0,600
0.5,0.6,.TRUE.,0.3,0.4,1654.0,'LOGNORMAL',33.0,131.0,2.0,2.0,0.3,0.5,0.4,0.6,2,2,2,3.0,74.0,inputs-1000M,0.3,-243.2,1,-0.07,-0.5,-0.0,5.43,601
0.2,0.7,.TRUE.,0.5,0.6,866.0,'LOGNORMAL',175.0,178.0,1.0,3.0,0.2,0.4,0.3,0.5,1,1,1,16.0,100.0,inputs,4.7,-78.5,1,0.02,1.06,0.05,4.71,602
0.6,0.8,.TRUE.,0.3,0.5,1950.0,'LOGNORMAL',133.0,157.0,1.0,2.0,0.3,0.4,0.2,0.3,2,2,2,57.0,96.0,inputs-500M,15.6,243.4,1,-0.08,2.38,0.09,2.58,603
0.6,0.8,.TRUE.,0.1,0.4,2173.0,'LOGNORMAL',3.0,98.0,1.0,2.0,0.5,0.5,0.1,0.3,2,2,2,55.0,92.0,inputs-1000M,5.0,182.7,1,-0.09,2.83,-2.71,0.02,604
0.5,0.7,.TRUE.,0.6,0.7,173.0,'LOGNORMAL',74.0,194.0,2.0,3.0,0.6,0.7,0.2,0.5,2,2,2,44.0,61.0,inputs,3.4,-161.6,0,-0.08,4.52,-0.05,1.35,605
0.3,0.7,.TRUE.,0.3,0.4,1394.0,'LOGNORMAL',148.0,165.0,2.0,3.0,0.2,0.4,0.4,0.6,2,2,2,89.0,90.0,inputs-500M,7.8,22.2,0,-0.1,-2.43,-0.66,-0.05,606
0.2,0.6,.TRUE.,0.3,0.4,11.0,'LOGNORMAL',5.0,53.0,1.0,3.0,0.5,0.6,0.6,0.7,1,1,2,6.0,6.0,inputs,16.0,-92.7,1,0.06,-1.83,-0.03,1.92,607
0.3,0.7,.TRUE.,0.1,0.3,2247.0,'LOGNORMAL',32.0,118.0,1.0,2.0,0.5,0.7,0.7,0.7,2,2,2,80.0,90.0,inputs-1000M,8.8,-60.3,0,0.03,-3.55,-0.03,3.18,608
0.2,0.4,.TRUE.,0.1,0.7,716.0,'LOGNORMAL',50.0,117.0,1.0,2.0,0.2,0.6,0.4,0.6,1,1,1,84.0,94.0,inputs,18.9,-171.9,0,0.02,-1.82,0.05,2.35,609
0.1,0.2,.TRUE.,0.2,0.6,222.0,'LOGNORMAL',68.0,86.0,1.0,2.0,0.2,0.4,0.1,0.3,2,2,2,13.0,64.0,inputs-1000M,10.6,218.5,0,-0.01,2.62,-4.18,0.02,610
0.2,0.4,.TRUE.,0.3,0.5,822.0,'LOGNORMAL',122.0,144.0,2.0,2.0,0.2,0.5,0.5,0.6,2,2,2,20.0,58.0,inputs,4.3,-284.8,1,0.01,0.18,-1.23,0.02,611
0.3,0.7,.TRUE.,0.3,0.5,1561.0,'LOGNORMAL',10.0,49.0,1.0,2.0,0.1,0.6,0.4,0.5,2,2,2,60.0,74.0,inputs-1000M,17.5,310.9,0,-0.0,-2.76,-0.01,3.5,612
0.2,0.6,.TRUE.,0.4,0.4,2155.0,'LOGNORMAL',35.0,109.0,1.0,2.0,0.1,0.6,0.4,0.5,1,1,2,65.0,85.0,inputs-500M,12.6,314.3,0,0.01,2.77,-2.54,-0.03,613
0.2,0.3,.TRUE.,0.1,0.7,2828.0,'LOGNORMAL',64.0,148.0,1.0,3.0,0.1,0.4,0.2,0.5,1,1,2,54.0,76.0,inputs,1.5,31.1,1,-0.05,0.98,-5.53,-0.06,614
0.3,0.7,.TRUE.,0.2,0.4,8.0,'LOGNORMAL',14.0,197.0,2.0,3.0,0.4,0.4,0.3,0.5,1,1,1,9.0,78.0,inputs,0.3,32.1,0,-0.1,-2.31,-1.35,-0.04,615
0.2,0.4,.TRUE.,0.2,0.5,2690.0,'LOGNORMAL',98.0,183.0,2.0,3.0,0.2,0.4,0.3,0.4,2,2,2,53.0,96.0,inputs-500M,7.7,121.2,1,0.04,-3.39,-0.02,6.61,616
0.2,0.4,.TRUE.,0.4,0.7,860.0,'LOGNORMAL',76.0,177.0,1.0,2.0,0.1,0.3,0.1,0.5,1,1,2,41.0,43.0,inputs,15.3,183.8,1,-0.05,4.11,-2.24,-0.05,617
0.4,0.8,.TRUE.,0.1,0.5,1059.0,'LOGNORMAL',46.0,52.0,2.0,3.0,0.5,0.6,0.3,0.3,2,2,2,9.0,61.0,inputs-500M,3.8,223.2,0,-0.01,-0.85,-1.18,-0.07,618
0.3,0.7,.TRUE.,0.1,0.5,2956.0,'LOGNORMAL',98.0,150.0,2.0,2.0,0.3,0.6,0.3,0.6,1,1,2,66.0,79.0,inputs-500M,9.2,278.5,1,-0.09,-4.65,-0.08,4.31,619
0.2,0.3,.TRUE.,0.5,0.6,1252.0,'LOGNORMAL',73.0,92.0,1.0,2.0,0.4,0.5,0.1,0.5,2,2,2,62.0,68.0,inputs,5.2,-271.4,1,-0.02,3.54,-0.05,2.67,620
0.4,0.6,.TRUE.,0.1,0.2,237.0,'LOGNORMAL',58.0,105.0,1.0,2.0,0.3,0.4,0.1,0.4,1,1,1,2.0,62.0,inputs,7.0,-314.0,1,-0.1,-4.84,-0.07,6.78,621
0.4,0.6,.TRUE.,0.4,0.4,508.0,'LOGNORMAL',48.0,151.0,1.0,2.0,0.2,0.6,0.1,0.2,1,1,1,49.0,69.0,inputs,18.3,-332.5,1,-0.02,-0.35,-4.47,0.07,622
0.2,0.6,.TRUE.,0.3,0.5,2839.0,'LOGNORMAL',26.0,60.0,2.0,3.0,0.4,0.6,0.4,0.6,2,2,2,26.0,90.0,inputs,10.2,351.5,0,0.0,3.78,-0.08,4.94,623
0.2,0.4,.TRUE.,0.4,0.6,2323.0,'LOGNORMAL',25.0,142.0,1.0,2.0,0.3,0.4,0.6,0.6,1,1,1,35.0,75.0,inputs,3.1,-256.3,1,0.08,3.74,-4.71,-0.04,624
0.4,0.5,.TRUE.,0.2,0.5,1250.0,'LOGNORMAL',50.0,85.0,2.0,2.0,0.3,0.5,0.1,0.4,1,1,2,60.0,73.0,inputs-500M,15.4,-121.5,0,0.03,4.62,-0.56,0.07,625
0.2,0.5,.TRUE.,0.2,0.3,199.0,'LOGNORMAL',111.0,113.0,1.0,3.0,0.2,0.2,0.2,0.7,1,1,2,39.0,39.0,inputs-500M,12.6,110.6,1,-0.09,-1.2,-3.94,-0.1,626
0.5,0.7,.TRUE.,0.2,0.5,2048.0,'LOGNORMAL',51.0,190.0,2.0,3.0,0.4,0.7,0.3,0.4,1,1,1,46.0,95.0,inputs-1000M,12.5,65.0,1,0.09,0.08,-0.05,2.34,627
0.2,0.6,.TRUE.,0.1,0.5,1782.0,'LOGNORMAL',77.0,130.0,2.0,2.0,0.1,0.7,0.3,0.7,1,1,2,32.0,53.0,inputs-1000M,16.6,315.7,1,-0.06,2.59,-1.27,0.08,628
0.3,0.5,.TRUE.,0.4,0.6,2503.0,'LOGNORMAL',38.0,109.0,2.0,3.0,0.3,0.4,0.3,0.6,1,1,1,10.0,31.0,inputs-500M,3.2,14.5,1,0.04,-4.67,0.02,3.49,629
0.2,0.2,.TRUE.,0.3,0.6,1881.0,'LOGNORMAL',23.0,108.0,2.0,3.0,0.4,0.6,0.3,0.6,1,1,1,31.0,79.0,inputs,11.1,-328.4,0,0.1,-4.61,-2.75,0.09,630
0.2,0.2,.TRUE.,0.4,0.4,1545.0,'LOGNORMAL',101.0,147.0,1.0,3.0,0.1,0.5,0.4,0.5,1,1,2,11.0,19.0,inputs-1000M,17.4,-239.6,0,0.07,-2.52,-0.05,2.75,631
0.3,0.5,.TRUE.,0.2,0.2,2580.0,'LOGNORMAL',42.0,168.0,2.0,3.0,0.3,0.5,0.6,0.6,1,1,1,6.0,45.0,inputs-500M,6.2,162.8,1,-0.03,-0.16,0.05,4.53,632
0.2,0.4,.TRUE.,0.5,0.6,2705.0,'LOGNORMAL',78.0,150.0,2.0,2.0,0.4,0.6,0.3,0.4,2,2,2,38.0,39.0,inputs-500M,10.0,89.7,1,-0.04,-1.03,-5.0,-0.06,633
0.1,0.4,.TRUE.,0.3,0.4,973.0,'LOGNORMAL',44.0,154.0,2.0,2.0,0.6,0.6,0.3,0.7,2,2,2,16.0,95.0,inputs-1000M,19.0,-142.0,1,0.08,-0.81,-0.01,0.14,634
0.3,0.5,.TRUE.,0.2,0.6,2556.0,'LOGNORMAL',51.0,153.0,1.0,3.0,0.6,0.6,0.1,0.3,2,2,2,15.0,47.0,inputs-500M,0.9,-97.1,0,-0.02,4.01,-6.87,0.03,635
0.1,0.3,.TRUE.,0.5,0.7,454.0,'LOGNORMAL',37.0,115.0,2.0,2.0,0.2,0.2,0.2,0.4,1,1,1,1.0,32.0,inputs,7.3,-292.5,0,0.01,-3.31,-1.89,0.01,636
0.2,0.4,.TRUE.,0.4,0.5,2237.0,'LOGNORMAL',17.0,158.0,1.0,2.0,0.1,0.7,0.3,0.4,1,1,2,52.0,68.0,inputs,4.8,150.8,0,0.01,0.87,-0.73,-0.06,637
0.4,0.5,.TRUE.,0.4,0.6,2370.0,'LOGNORMAL',85.0,120.0,2.0,2.0,0.4,0.5,0.6,0.7,1,1,1,42.0,81.0,inputs-500M,6.7,-250.8,0,-0.08,4.56,0.1,3.91,638
0.1,0.6,.TRUE.,0.4,0.4,1087.0,'LOGNORMAL',57.0,125.0,1.0,2.0,0.5,0.6,0.1,0.3,1,1,2,32.0,52.0,inputs-500M,13.0,251.9,1,-0.08,-3.54,-0.06,6.85,639
0.2,0.6,.TRUE.,0.5,0.5,2360.0,'LOGNORMAL',89.0,103.0,2.0,3.0,0.2,0.7,0.2,0.6,2,2,2,80.0,83.0,inputs-500M,9.0,180.5,0,-0.04,-2.59,-2.58,0.08,640
0.5,0.6,.TRUE.,0.2,0.4,1703.0,'LOGNORMAL',97.0,135.0,1.0,3.0,0.3,0.4,0.3,0.6,1,1,2,22.0,75.0,inputs-500M,16.2,-210.8,0,0.03,2.44,-0.04,6.9,641
0.5,0.7,.TRUE.,0.4,0.5,798.0,'LOGNORMAL',70.0,128.0,1.0,2.0,0.5,0.5,0.4,0.4,1,1,2,54.0,62.0,inputs,19.6,291.5,1,-0.09,1.21,-0.02,2.98,642
0.1,0.2,.TRUE.,0.1,0.5,2318.0,'LOGNORMAL',119.0,175.0,1.0,2.0,0.2,0.4,0.2,0.6,1,1,1,39.0,93.0,inputs-1000M,10.7,156.0,0,-0.05,0.96,0.08,2.53,643
0.4,0.8,.TRUE.,0.2,0.3,422.0,'LOGNORMAL',46.0,59.0,2.0,2.0,0.3,0.5,0.2,0.4,1,1,2,54.0,93.0,inputs-500M,15.6,-251.5,0,-0.05,1.27,0.06,3.29,644
0.2,0.3,.TRUE.,0.3,0.4,603.0,'LOGNORMAL',30.0,97.0,2.0,2.0,0.5,0.6,0.7,0.7,1,1,2,43.0,89.0,inputs-1000M,15.5,127.2,0,-0.01,-1.36,-0.03,2.86,645
0.2,0.5,.TRUE.,0.3,0.6,698.0,'LOGNORMAL',28.0,58.0,1.0,3.0,0.5,0.6,0.6,0.7,2,2,2,32.0,62.0,inputs,5.6,40.4,0,-0.07,-3.45,-0.05,4.41,646
0.3,0.3,.TRUE.,0.1,0.6,1347.0,'LOGNORMAL',50.0,83.0,2.0,2.0,0.4,0.7,0.2,0.4,2,2,2,14.0,40.0,inputs,18.7,-181.8,1,0.06,-3.88,-1.96,0.03,647
0.5,0.6,.TRUE.,0.5,0.6,649.0,'LOGNORMAL',71.0,113.0,1.0,2.0,0.4,0.7,0.2,0.2,1,1,2,40.0,45.0,inputs-1000M,9.0,135.6,0,-0.05,0.47,-6.77,-0.04,648
0.1,0.6,.TRUE.,0.6,0.7,2830.0,'LOGNORMAL',97.0,112.0,1.0,3.0,0.7,0.7,0.4,0.5,1,1,1,30.0,64.0,inputs,19.7,37.3,1,-0.05,-1.52,-0.0,2.32,649
0.2,0.3,.TRUE.,0.2,0.6,588.0,'LOGNORMAL',132.0,180.0,2.0,3.0,0.2,0.4,0.2,0.4,1,1,2,4.0,42.0,inputs,12.3,354.8,0,0.1,-0.82,-1.99,0.0,650
