Description,INPUTS,WIND_CONFIG,ENABLE_SPOTTING,CROWN_FIRE_MODEL,Wall clock time,Day 1 Fire Area,Day 2 Fire Area,Day 3 Fire Area,Day 4 Fire Area,Day 5 Fire Area,Day 6 Fire Area,Day 7 Fire Area,Day 8 Fire Area,Day 1 VIIRS Area,Day 2 VIIRS Area,Day 3 VIIRS Area,Day 4 VIIRS Area,Day 5 VIIRS Area,Day 6 VIIRS Area,Day 7 VIIRS Area,Day 8 VIIRS Area,Day 1 IOU,Day 2 IOU,Day 3 IOU,Day 4 IOU,Day 5 IOU,Day 6 IOU,Day 7 IOU,Day 8 IOU,Comments on anything interesting,ENABLE_SURFACE_FIRE_SPOTTING,GLOBAL_SURFACE_FIRE_SPOTTING_PERCENT_MIN,GLOBAL_SURFACE_FIRE_SPOTTING_PERCENT_MAX,CROWN_FIRE_SPOTTING_PERCENT_MIN,CROWN_FIRE_SPOTTING_PERCENT_MAX,CRITICAL_SPOTTING_FIRELINE_INTENSITY,MEAN_SPOTTING_DIST_MIN,MEAN_SPOTTING_DIST_MAX,NORMALIZED_SPOTTING_DIST_VARIANCE_MIN,NORMALIZED_SPOTTING_DIST_VARIANCE_MAX,SPOT_WS_EXP_LO,SPOT_WS_EXP_HI,SPOT_FLIN_EXP_LO,SPOT_FLIN_EXP_HI,NEMBERS_MIN,NEMBERS_MAX_LO,NEMBERS_MAX_HI,PIGN_MIN,PIGN_MAX,CC,CBH,CH,CBD,WS,WD,M1,M10,M100,Wall clock time (s),Fire volume (ac-ft),Nembers
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2032-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,0,.FALSE.,2.0,0.0,0.0,0.034,2.02,5.982,11.3,16.111,22.009,25.765,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.0,0.014,0.048,0.065,0.081,0.085,0.096,None,.TRUE.,0.1,0.7,0.1,0.6,3305.0,1.0,1636.0,1.0,2.0,0.1,0.7,0.1,0.9,1.0,1.0,2.0,0.0,9.0,0.04,2.77,-0.08,-3.01,15.9,-47.8,0.1,0.06,0.1,,,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2031-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,0,.FALSE.,2.0,0.0,0.0,0.047,2.756,6.883,12.584,17.668,23.936,28.075,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.0,0.019,0.055,0.072,0.09,0.092,0.105,None,.TRUE.,0.1,0.7,0.1,0.6,3305.0,1.0,1636.0,1.0,2.0,0.1,0.7,0.1,0.9,1.0,1.0,2.0,0.0,9.0,0.04,2.77,-0.08,-3.01,18.4,-47.8,0.1,0.06,0.1,,,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2030-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,0,.FALSE.,2.0,0.0,0.0,0.052,2.866,6.93,12.648,17.755,24.312,28.48,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.0,0.019,0.056,0.072,0.09,0.094,0.107,None,.TRUE.,0.1,0.7,0.1,0.6,3305.0,1.0,1636.0,1.0,2.0,0.1,0.7,0.1,0.9,1.0,1.0,2.0,0.0,57.0,0.04,2.77,-0.08,-3.01,18.4,-47.8,0.1,0.06,0.1,,,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2029-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,0,.FALSE.,2.0,0.0,0.0,0.052,2.866,6.93,12.648,17.755,24.312,28.48,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.0,0.019,0.056,0.072,0.09,0.094,0.107,None,.TRUE.,0.1,0.7,0.1,0.8,3305.0,1.0,1636.0,1.0,2.0,0.1,0.7,0.1,0.9,1.0,1.0,2.0,0.0,9.0,0.04,2.77,-0.08,-3.01,18.4,-47.8,0.1,0.06,0.1,,,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2028-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,0,.FALSE.,2.0,0.0,0.0,0.048,2.821,6.866,12.679,17.686,24.104,28.31,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.0,0.02,0.056,0.073,0.09,0.094,0.107,None,.TRUE.,0.1,0.8,0.1,0.6,3305.0,1.0,1636.0,1.0,2.0,0.1,0.7,0.1,0.9,1.0,1.0,2.0,0.0,9.0,0.04,2.77,-0.08,-3.01,18.4,-47.8,0.1,0.06,0.1,,,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2027-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,0,.FALSE.,2.0,0.0,0.0,0.048,2.821,6.866,12.679,17.686,24.104,28.31,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.0,0.02,0.056,0.073,0.09,0.094,0.107,None,.TRUE.,0.1,0.7,0.1,0.6,3305.0,1.0,1636.0,1.0,2.0,0.1,0.7,0.1,0.9,1.0,1.0,5.0,0.0,9.0,0.04,2.77,-0.08,-3.01,18.4,-47.8,0.1,0.06,0.1,,,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2026-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,0,.FALSE.,2.0,0.0,0.0,0.052,2.778,6.974,12.758,17.81,24.267,28.433,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.0,0.019,0.056,0.073,0.09,0.094,0.107,None,.TRUE.,0.1,0.7,0.1,0.6,3305.0,1.0,1636.0,1.0,2.0,0.1,0.7,0.1,0.2,1.0,1.0,2.0,0.0,9.0,0.04,2.77,-0.08,-3.01,18.4,-47.8,0.1,0.06,0.1,,,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2025-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,0,.FALSE.,2.0,0.0,0.0,0.052,2.778,6.974,12.758,17.81,24.267,28.433,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.0,0.019,0.056,0.073,0.09,0.094,0.107,None,.TRUE.,0.1,0.7,0.1,0.6,3305.0,1.0,1636.0,1.0,2.0,0.1,0.5,0.1,0.9,1.0,1.0,2.0,0.0,9.0,0.04,2.77,-0.08,-3.01,18.4,-47.8,0.1,0.06,0.1,,,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2024-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,0,.FALSE.,2.0,0.0,0.0,0.052,2.778,6.974,12.758,17.81,24.267,28.433,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.0,0.019,0.056,0.073,0.09,0.094,0.107,None,.TRUE.,0.1,0.7,0.1,0.6,3305.0,1.0,1636.0,1.0,3.0,0.1,0.7,0.1,0.9,1.0,1.0,2.0,0.0,9.0,0.04,2.77,-0.08,-3.01,18.4,-47.8,0.1,0.06,0.1,,,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2023-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,0,.FALSE.,2.0,0.0,0.0,0.032,2.394,6.317,12.068,17.099,23.543,27.642,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.0,0.017,0.05,0.069,0.087,0.091,0.103,None,.TRUE.,0.1,0.7,0.1,0.6,3305.0,1.0,674.0,1.0,2.0,0.1,0.7,0.1,0.9,1.0,1.0,2.0,0.0,9.0,0.04,2.77,-0.08,-3.01,18.4,-47.8,0.1,0.06,0.1,,,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2022-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,0,.FALSE.,2.0,0.0,0.0,0.052,2.702,6.779,12.365,17.32,23.134,27.202,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.0,0.019,0.055,0.071,0.088,0.09,0.101,None,.TRUE.,0.1,0.7,0.1,0.6,3305.0,1.0,1636.0,1.0,2.0,0.1,0.7,0.1,0.9,1.0,1.0,2.0,0.0,9.0,0.04,2.77,-0.08,-3.01,18.4,-47.8,0.1,0.06,0.1,,,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2021-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,0,.FALSE.,2.0,0.0,0.0,0.052,2.582,6.894,12.535,17.671,24.114,28.316,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.0,0.018,0.055,0.072,0.09,0.094,0.106,None,.TRUE.,0.1,0.7,0.1,0.6,5508.0,1.0,1636.0,1.0,2.0,0.1,0.7,0.1,0.9,1.0,1.0,2.0,0.0,9.0,0.04,2.77,-0.08,-3.01,18.4,-47.8,0.1,0.06,0.1,,,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2020-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,0,.FALSE.,2.0,0.0,0.0,0.052,2.582,6.894,12.535,17.671,24.114,28.316,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.0,0.018,0.055,0.072,0.09,0.094,0.106,None,.TRUE.,0.1,0.7,0.1,0.6,3305.0,1.0,1636.0,1.0,2.0,0.1,0.7,0.1,0.9,1.0,1.0,2.0,0.0,9.0,0.04,2.77,-0.08,-3.01,18.4,-47.8,0.1,0.06,0.1,,,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2019-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,0,.FALSE.,2.0,0.0,0.0,0.044,2.823,7.023,12.603,17.724,24.089,28.222,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.0,0.019,0.057,0.072,0.09,0.093,0.106,None,.TRUE.,0.1,0.7,0.1,0.6,3305.0,1.0,1636.0,1.0,2.0,0.1,0.7,0.1,0.9,1.0,1.0,2.0,0.0,9.0,0.04,2.77,-0.08,-3.01,18.4,-47.8,0.1,0.06,0.1,,,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2018-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,0,.FALSE.,2.0,0.0,0.0,0.052,2.612,6.868,12.65,17.734,24.154,28.278,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.0,0.018,0.055,0.072,0.09,0.094,0.106,None,.TRUE.,0.1,0.7,0.1,0.6,3305.0,1.0,1636.0,1.0,2.0,0.1,0.7,0.1,0.9,1.0,1.0,2.0,0.0,9.0,0.04,2.77,-0.08,-3.01,18.4,-47.8,0.1,0.06,0.1,,,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2017-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,0,.FALSE.,2.0,0.0,0.0,0.035,2.597,6.519,12.595,17.755,24.116,28.23,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.0,0.018,0.052,0.072,0.09,0.094,0.106,None,.TRUE.,0.1,0.7,0.1,0.6,3305.0,1.0,1636.0,1.0,2.0,0.1,0.7,0.1,0.9,1.0,1.0,2.0,0.0,9.0,0.04,2.77,-0.08,-3.01,18.4,-47.8,0.1,0.06,0.1,,,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2016-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,0,.FALSE.,0.0,0.0,0.0,2.936,10.675,18.508,28.508,42.603,56.815,67.623,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.087,0.075,0.105,0.12,0.169,0.206,0.244,None,.TRUE.,0.1,1.0,0.1,0.6,1008.0,1.0,1170.0,1.0,3.0,0.1,0.7,0.1,0.9,1.0,1.0,1.0,0.0,82.0,-0.09,3.87,1.48,-0.07,0.9,255.9,0.06,0.07,-0.03,62.098,73144.6,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2015-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,0,.FALSE.,0.0,0.0,0.0,2.939,10.641,18.411,28.364,42.393,56.501,67.341,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.086,0.074,0.104,0.119,0.168,0.205,0.243,None,.TRUE.,0.1,1.0,0.1,0.6,1008.0,1.0,1170.0,1.0,3.0,0.1,0.7,0.1,0.9,1.0,1.0,1.0,0.0,82.0,-0.09,3.87,1.48,-0.07,0.9,255.9,0.06,0.07,-0.05,62.577,72622.0,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2014-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,0,.FALSE.,0.0,0.0,0.0,3.217,11.085,20.083,30.254,44.96,60.702,70.64,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.09,0.076,0.106,0.122,0.176,0.219,0.251,None,.TRUE.,0.1,1.0,0.1,0.6,1008.0,1.0,1170.0,1.0,3.0,0.1,0.7,0.1,0.9,1.0,1.0,1.0,0.0,82.0,-0.09,3.87,1.48,-0.07,0.9,255.9,0.06,0.01,-0.03,63.881,81162.8,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2013-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,0,.FALSE.,0.0,0.0,0.0,7.53,20.436,38.791,61.438,81.513,121.362,164.21,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.178,0.105,0.16,0.239,0.298,0.374,0.462,None,.TRUE.,0.1,1.0,0.1,0.6,1008.0,1.0,1170.0,1.0,3.0,0.1,0.7,0.1,0.9,1.0,1.0,1.0,0.0,82.0,-0.09,3.87,1.48,-0.07,0.9,255.9,-0.05,0.07,-0.03,131.819,251969.3,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2012-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,0,.FALSE.,0.0,0.0,0.0,2.902,10.626,18.349,28.362,42.466,56.666,67.639,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.085,0.074,0.103,0.118,0.168,0.206,0.244,None,.TRUE.,0.1,1.0,0.1,0.6,1008.0,1.0,1170.0,1.0,3.0,0.1,0.7,0.1,0.9,1.0,1.0,1.0,0.0,82.0,-0.09,3.87,1.48,0.07,0.9,255.9,0.06,0.07,-0.03,62.636,72996.0,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2011-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,0,.FALSE.,0.0,0.0,0.0,3.043,10.782,19.138,28.871,42.745,56.669,67.617,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.089,0.074,0.104,0.119,0.169,0.205,0.244,None,.TRUE.,0.1,1.0,0.1,0.6,1008.0,1.0,1170.0,1.0,3.0,0.1,0.7,0.1,0.9,1.0,1.0,1.0,0.0,82.0,-0.09,3.87,-0.07,-6.51,0.9,255.9,0.06,0.07,-0.03,65.047,72907.3,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2010-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,0,.FALSE.,0.0,0.0,0.0,3.002,10.72,19.095,28.888,42.844,56.731,67.639,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.087,0.074,0.104,0.119,0.169,0.206,0.244,None,.TRUE.,0.1,1.0,0.1,0.6,1008.0,1.0,1170.0,1.0,3.0,0.1,0.7,0.1,0.9,1.0,1.0,1.0,0.0,82.0,-0.09,-4.73,1.48,-0.07,0.9,255.9,0.06,0.07,-0.03,28.35,72548.8,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2009-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,0,.FALSE.,0.0,0.0,0.0,3.0,10.732,18.733,28.56,42.492,56.404,67.278,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.087,0.075,0.105,0.12,0.169,0.205,0.243,None,.TRUE.,0.1,1.0,0.1,0.6,1008.0,1.0,1170.0,1.0,3.0,0.1,0.7,0.1,0.9,1.0,1.0,1.0,0.0,82.0,0.09,3.87,1.48,-0.07,0.9,255.9,0.06,0.07,-0.03,29.531,72429.5,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2008-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,0,.FALSE.,0.0,0.0,0.0,3.138,10.57,17.824,27.276,41.043,56.366,66.496,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.103,0.072,0.105,0.124,0.172,0.21,0.246,None,.TRUE.,0.1,1.0,0.1,0.6,1008.0,1.0,1170.0,1.0,3.0,0.1,0.7,0.1,0.9,1.0,1.0,1.0,0.0,82.0,-0.09,3.87,1.48,-0.07,0.9,132.2,0.06,0.07,-0.03,32.96,76833.9,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2007-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,0,.FALSE.,0.0,0.0,0.0,1.843,10.616,19.737,36.055,57.107,75.262,96.34,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.048,0.072,0.111,0.152,0.236,0.269,0.336,None,.TRUE.,0.1,1.0,0.1,0.6,1008.0,1.0,1170.0,1.0,3.0,0.1,0.7,0.1,0.9,1.0,1.0,1.0,0.0,82.0,-0.09,3.87,1.48,-0.07,13.4,255.9,0.06,0.07,-0.03,125.382,159728.3,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2006-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,0,.FALSE.,2.0,0.0,0.0,2.99,10.67,18.631,28.573,42.552,56.606,67.444,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.086,0.074,0.104,0.118,0.168,0.205,0.243,None,.TRUE.,0.1,1.0,0.1,0.6,1008.0,1.0,1170.0,1.0,3.0,0.1,0.7,0.1,0.9,1.0,1.0,1.0,0.0,82.0,-0.09,3.87,1.48,-0.07,0.9,255.9,0.06,0.07,-0.03,,,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2005-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,0,.FALSE.,0.0,0.0,0.0,2.99,10.698,18.648,28.55,42.479,56.505,67.442,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.086,0.074,0.105,0.119,0.167,0.205,0.243,None,.TRUE.,0.1,1.0,0.1,0.6,1008.0,1.0,1170.0,1.0,3.0,0.1,0.7,0.1,0.9,1.0,1.0,1.0,0.0,83.0,-0.09,3.87,1.48,-0.07,0.9,255.9,0.06,0.07,-0.03,34.506,72673.4,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2004-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,0,.FALSE.,0.0,0.0,0.0,2.99,10.698,18.648,28.55,42.479,56.505,67.442,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.086,0.074,0.105,0.119,0.167,0.205,0.243,None,.TRUE.,0.1,1.0,0.1,0.9,1008.0,1.0,1170.0,1.0,3.0,0.1,0.7,0.1,0.9,1.0,1.0,1.0,0.0,82.0,-0.09,3.87,1.48,-0.07,0.9,255.9,0.06,0.07,-0.03,34.525,72673.4,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2003-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,0,.FALSE.,0.0,0.0,0.0,2.977,10.679,18.529,28.525,42.502,56.614,67.476,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.087,0.074,0.104,0.119,0.168,0.205,0.243,None,.TRUE.,0.1,0.9,0.1,0.6,1008.0,1.0,1170.0,1.0,3.0,0.1,0.7,0.1,0.9,1.0,1.0,1.0,0.0,82.0,-0.09,3.87,1.48,-0.07,0.9,255.9,0.06,0.07,-0.03,33.998,72783.9,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2002-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,0,.FALSE.,0.0,0.0,0.0,2.977,10.679,18.529,28.525,42.502,56.614,67.476,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.087,0.074,0.104,0.119,0.168,0.205,0.243,None,.TRUE.,0.1,1.0,0.1,0.6,1008.0,1.0,1170.0,1.0,3.0,0.1,0.7,0.1,0.9,1.0,1.0,1.0,0.0,82.0,-0.09,3.87,1.48,-0.07,0.9,255.9,0.06,0.07,-0.03,35.507,72783.9,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2001-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,0,.FALSE.,0.0,0.0,0.0,3.026,10.752,18.908,28.757,42.792,56.879,67.751,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.088,0.075,0.105,0.119,0.169,0.206,0.244,None,.TRUE.,0.1,1.0,0.1,0.6,1008.0,1.0,1170.0,1.0,3.0,0.1,0.7,0.1,0.6,1.0,1.0,1.0,0.0,82.0,-0.09,3.87,1.48,-0.07,0.9,255.9,0.06,0.07,-0.03,36.46,73119.4,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=2000-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,0,.FALSE.,0.0,0.0,0.0,2.255,9.31,17.197,25.401,39.391,53.938,65.059,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.073,0.071,0.105,0.12,0.169,0.202,0.241,None,.TRUE.,0.1,1.0,0.1,0.6,1008.0,1.0,1170.0,1.0,3.0,0.1,0.9,0.1,0.9,1.0,1.0,1.0,0.0,82.0,-0.09,3.87,1.48,-0.07,0.9,255.9,0.06,0.07,-0.03,41.328,71014.7,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=1999-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,0,.FALSE.,0.0,0.0,0.0,3.032,10.75,18.976,28.892,42.803,56.73,67.684,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.088,0.075,0.104,0.119,0.169,0.205,0.243,None,.TRUE.,0.1,1.0,0.1,0.6,1008.0,1.0,1170.0,1.0,3.0,0.1,0.7,0.1,0.9,1.0,1.0,1.0,0.0,82.0,-0.09,3.87,1.48,-0.07,0.9,255.9,0.06,0.07,-0.03,32.145,72860.2,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=1998-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,0,.FALSE.,0.0,0.0,0.0,3.115,10.864,19.299,29.212,43.37,57.762,68.088,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.09,0.076,0.106,0.12,0.171,0.209,0.245,None,.TRUE.,0.1,1.0,0.1,0.6,1008.0,1.0,1139.0,1.0,3.0,0.1,0.7,0.1,0.9,1.0,1.0,1.0,0.0,82.0,-0.09,3.87,1.48,-0.07,0.9,255.9,0.06,0.07,-0.03,33.396,73363.8,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=1997-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,0,.FALSE.,0.0,0.0,0.0,2.938,10.643,18.479,28.473,42.466,56.487,67.504,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.087,0.074,0.105,0.119,0.168,0.205,0.244,None,.TRUE.,0.1,1.0,0.1,0.6,1008.0,1.0,1170.0,1.0,3.0,0.1,0.7,0.1,0.9,1.0,1.0,1.0,0.0,82.0,-0.09,3.87,1.48,-0.07,0.9,255.9,0.06,0.07,-0.03,39.093,73235.4,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=1995-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,0,.FALSE.,0.0,0.0,0.0,3.011,10.723,18.636,28.608,42.51,56.637,67.505,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.086,0.075,0.105,0.12,0.168,0.206,0.244,None,.TRUE.,0.1,1.0,0.1,0.6,1008.0,1.0,1170.0,1.0,3.0,0.1,0.7,0.1,0.9,1.0,1.0,1.0,0.0,82.0,-0.09,3.87,1.48,-0.07,0.9,255.9,0.06,0.07,-0.03,34.847,72641.4,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=1996-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,0,.FALSE.,0.0,0.0,0.0,3.004,10.731,18.799,28.602,42.662,56.738,67.688,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.087,0.075,0.103,0.119,0.169,0.206,0.244,None,.TRUE.,0.1,1.0,0.1,0.6,1805.0,1.0,1170.0,1.0,3.0,0.1,0.7,0.1,0.9,1.0,1.0,1.0,0.0,82.0,-0.09,3.87,1.48,-0.07,0.9,255.9,0.06,0.07,-0.03,36.245,72829.2,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=1994-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,0,.FALSE.,0.0,0.0,0.0,3.137,10.866,19.446,29.37,43.231,57.192,68.052,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.091,0.075,0.105,0.119,0.17,0.206,0.244,None,.TRUE.,0.1,1.0,0.1,0.6,1008.0,1.0,1170.0,1.0,3.0,0.1,0.7,0.1,0.9,1.0,1.0,1.0,0.0,82.0,-0.09,3.87,1.48,-0.07,0.9,255.9,0.06,0.07,-0.03,35.847,73115.5,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=1993-lhs-large_CROWN-FIRE-MODEL=0_time_of_arrival.tif,inputs,0,.FALSE.,0.0,0.0,0.0,2.831,10.544,18.302,28.303,42.358,56.355,67.34,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.084,0.074,0.103,0.118,0.167,0.205,0.243,None,.TRUE.,0.1,1.0,0.1,0.6,1008.0,1.0,1170.0,1.0,3.0,0.1,0.7,0.1,0.9,1.0,1.0,1.0,0.0,82.0,-0.09,3.87,1.48,-0.07,0.9,255.9,0.06,0.07,-0.03,34.657,72554.9,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=1992-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,0,.FALSE.,2.0,0.0,0.0,45.264,392.554,627.859,978.06,1214.149,1521.058,1848.141,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.276,0.221,0.174,0.164,0.151,0.158,0.138,None,.TRUE.,0.1,0.9,0.1,0.9,1805.0,1.0,1139.0,1.0,3.0,0.1,0.9,0.1,0.6,1.0,1.0,1.0,0.0,83.0,0.09,-4.73,0.07,-6.51,13.4,132.2,-0.05,0.01,-0.03,,,
inputs=inputs_WIND=_SPOTTING=_S-CONFIG=1991-lhs-large_CROWN-FIRE-MODEL=2_time_of_arrival.tif,inputs,0,.FALSE.,2.0,0.0,0.0,41.446,370.854,595.16,933.155,1148.944,1448.781,1799.657,5.983,83.43,376.957,376.957,522.005,580.028,805.9,818.786,0.0,0.275,0.229,0.183,0.171,0.159,0.164,0.141,None,.TRUE.,0.1,0.9,0.1,0.9,1805.0,1.0,1139.0,1.0,3.0,0.1,0.9,0.1,0.6,1.0,1.0,1.0,0.0,83.0,0.09,-4.73,0.07,-6.51,13.4,132.2,-0.05,0.07,-0.05,,,
